scope_id,scope_value,loan_type,loan_status,created,effective_time,approx_block_height
a9b2b407-5fc9-4385-8438-40c9a0607e09,36.76,CRYPTO_PERSONAL_LOAN,DELQ_1_9,2024-03-16 16:36:59.930000 +00:00,2024-06-20 6:01:00,23056719
84acc0b0-df50-44e8-a157-a17db74ae2f5,396089.35,FIGURE_HELOC,IN_REPAY,2024-03-06 21:25:40.490000 +00:00,2024-06-20 6:01:00,23056719
a3732cbe-2224-4057-9114-3c834805568f,398972.72,FIGURE_HELOC,IN_REPAY,2024-03-04 20:36:43.930000 +00:00,2024-06-20 6:01:00,23056719
bdbea7cf-62d0-4701-9ea1-4f0757020126,399438.82,FIGURE_HELOC,IN_REPAY,2024-04-18 18:07:20.120000 +00:00,2024-06-20 6:01:00,23056719
fb483728-5375-416b-947d-89b56d34b040,398762.34,FIGURE_HELOC,IN_REPAY,2024-01-24 20:18:41.320000 +00:00,2024-06-20 6:01:00,23056719
6557456a-d20f-4661-b20a-1a55099f0fa3,174791.13,FIGURE_HELOC,IN_REPAY,2024-04-13 21:08:31.730000 +00:00,2024-06-20 6:01:00,23056719
99a9cebe-f333-49c2-a337-c25f9daf4f3b,177226.2,FIGURE_HELOC,IN_REPAY,2024-04-30 08:09:14.860000 +00:00,2024-06-20 6:01:00,23056719
17f02582-12db-4d7e-804d-821095a008f6,233283.38,FIGURE_HELOC,IN_REPAY,2024-05-06 14:19:30.930000 +00:00,2024-06-20 6:01:00,23056719
841af377-33ee-479c-ac0f-0b78825a8eb4,170846.64,FIGURE_HELOC,IN_REPAY,2024-04-19 07:04:44.400000 +00:00,2024-06-20 6:01:00,23056719
85a68860-8f86-4255-b26e-c7cd96535b3a,174838.81,FIGURE_HELOC,IN_REPAY,2024-04-19 00:13:27.890000 +00:00,2024-06-20 6:01:00,23056719
69b1928b-0b0c-4849-8ea0-11eaadd5b79a,27125.47,FIGURE_HELOC,IN_REPAY,2024-03-07 22:11:14.910000 +00:00,2024-06-20 6:01:00,23056719
868346a7-4c27-4512-90a5-543be7b45f9a,173260.91,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:18.350000 +00:00,2024-06-20 6:01:00,23056719
7aaf2fbd-f449-4527-947f-e47fa99e8616,169042.18,FIGURE_HELOC,IN_REPAY,2024-04-19 01:30:52.130000 +00:00,2024-06-20 6:01:00,23056719
23631cd2-2faf-4466-b0eb-d337d32fb993,170851.88,FIGURE_HELOC,IN_REPAY,2024-04-19 07:12:21.000000 +00:00,2024-06-20 6:01:00,23056719
ac8a9714-1c42-4e06-a39b-809c541fdb0f,186630.31,FIGURE_HELOC,IN_REPAY,2024-01-10 08:57:26.220000 +00:00,2024-06-20 6:01:00,23056719
335d7eda-bc26-4bb7-a1f9-1c275cf84224,172876.38,FIGURE_HELOC,IN_REPAY,2024-04-19 02:17:25.910000 +00:00,2024-06-20 6:01:00,23056719
c97367e1-38c3-4536-b185-36492ffa8859,400000,FIGURE_HELOC,IN_REPAY,2024-06-06 07:15:43.760000 +00:00,2024-06-20 6:01:00,23056719
8408fab6-4378-4d71-bde6-f390536f0f8c,398638.76,FIGURE_HELOC,IN_REPAY,2024-02-16 05:07:30.610000 +00:00,2024-06-20 6:01:00,23056719
8bf88a5f-be94-45cd-85f3-34904dfab223,177269.2,FIGURE_HELOC,IN_REPAY,2024-05-01 23:12:16.230000 +00:00,2024-06-20 6:01:00,23056719
44379e08-c281-4fce-b104-cab6bfc0f192,168989.41,FIGURE_HELOC,IN_REPAY,2024-04-13 22:08:30.510000 +00:00,2024-06-20 6:01:00,23056719
e93901c4-6026-4b78-b03c-5f8e6feda3e9,175160.38,FIGURE_HELOC,IN_REPAY,2024-04-27 23:35:55.850000 +00:00,2024-06-20 6:01:00,23056719
832f3f57-551e-4272-af83-b4ee4396bc26,398761.73,FIGURE_HELOC,IN_REPAY,2024-02-08 08:29:19.770000 +00:00,2024-06-20 6:01:00,23056719
3ef85920-ed48-479c-b588-291ee57aeec8,174838.81,FIGURE_HELOC,IN_REPAY,2024-04-19 04:08:31.170000 +00:00,2024-06-20 6:01:00,23056719
f8052ce7-2831-48f5-852c-afde360f704b,168989.41,FIGURE_HELOC,IN_REPAY,2024-04-13 06:08:27.540000 +00:00,2024-06-20 6:01:00,23056719
69da93c2-f2dc-4029-ae29-be90dfb7b4f5,173260.91,FIGURE_HELOC,IN_REPAY,2024-05-02 04:09:44.890000 +00:00,2024-06-20 6:01:00,23056719
0e22fd8a-9b87-4932-81b9-1e99831a4d28,170892.07,FIGURE_HELOC,IN_REPAY,2024-04-13 23:11:20.450000 +00:00,2024-06-20 6:01:00,23056719
ad91b2f9-fb8c-4e37-83aa-49a9f23bc6e8,399451.46,FIGURE_HELOC,IN_REPAY,2024-03-27 18:08:13.790000 +00:00,2024-06-20 6:01:00,23056719
325056f9-cd1b-4a5c-8941-cb9f665a8904,399214.61,FIGURE_HELOC,IN_REPAY,2024-03-07 22:10:34.940000 +00:00,2024-06-20 6:01:00,23056719
aaa441f8-3d58-4196-a3bc-a8891812a7ce,159841.67,FIGURE_HELOC,IN_REPAY,2024-01-13 08:57:37.190000 +00:00,2024-06-20 6:01:00,23056719
e9c23a8c-2dda-46ff-b54b-fa4035c9398b,174240.59,FIGURE_HELOC,IN_REPAY,2024-04-11 20:09:19.670000 +00:00,2024-06-20 6:01:00,23056719
142dcfc3-f39a-42e0-a086-8da5422d0078,171257.04,FIGURE_HELOC,IN_REPAY,2024-04-25 07:11:06.420000 +00:00,2024-06-20 6:01:00,23056719
73248c3c-4493-45be-a469-831a260adc2b,168947.34,FIGURE_HELOC,IN_REPAY,2024-04-19 22:09:36.210000 +00:00,2024-06-20 6:01:00,23056719
37e1981a-022b-4857-9c09-50ab4aa346d7,177269.19,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:20.870000 +00:00,2024-06-20 6:01:00,23056719
adae1f4c-e4f5-47ab-a9cf-b0a4f98be370,159767.83,FIGURE_HELOC,IN_REPAY,2024-01-12 08:57:23.610000 +00:00,2024-06-20 6:01:00,23056719
96bc2933-69e2-4afc-b113-09903bcbacd9,176171,FIGURE_HELOC,IN_REPAY,2024-05-28 20:35:36.120000 +00:00,2024-06-20 6:01:00,23056719
a23f9f30-e16c-4f22-b367-0d5b52dd1931,175847.67,FIGURE_HELOC,IN_REPAY,2024-05-28 18:33:29.240000 +00:00,2024-06-20 6:01:00,23056719
a4cbf5ca-a216-4cb1-803a-2bbe286488ae,173121.6,FIGURE_HELOC,IN_REPAY,2024-04-26 07:09:47.680000 +00:00,2024-06-20 6:01:00,23056719
66f0eb6b-1973-4bb4-9057-bc9753650aab,168989.41,FIGURE_HELOC,IN_REPAY,2024-04-13 19:09:17.920000 +00:00,2024-06-20 6:01:00,23056719
c7040b48-7b33-4f4d-b56a-0e8ef95b3c92,130519.49,FIGURE_HELOC,IN_REPAY,2024-04-10 07:03:35.620000 +00:00,2024-06-20 6:01:00,23056719
bd7242fe-65fb-4f7b-b15d-a413b94f6986,186684.75,FIGURE_HELOC,IN_REPAY,2024-01-10 08:57:30.030000 +00:00,2024-06-20 6:01:00,23056719
c21b016f-24e6-4406-9898-4f905006b998,3477.66,CRYPTO_PERSONAL_LOAN,DELQ_1_9,2024-03-14 23:56:14.530000 +00:00,2024-06-20 6:01:00,23056719
3f6e2d9b-22cc-4a5d-8b0f-c783ba71a747,175204.82,FIGURE_HELOC,IN_REPAY,2024-04-21 17:34:25.500000 +00:00,2024-06-20 6:01:00,23056719
2eea0cb8-8f6d-486b-889e-20026ed2eacf,7025.01,CRYPTO_PERSONAL_LOAN,DELQ_1_9,2024-03-15 00:11:15.170000 +00:00,2024-06-20 6:01:00,23056719
47aa094c-97c3-4d9a-8c15-997b2fb1e560,172978.4,FIGURE_HELOC,IN_REPAY,2024-04-12 11:09:16.300000 +00:00,2024-06-20 6:01:00,23056719
2b8947bb-ecad-432e-ba24-b6f6a5792f68,168994.74,FIGURE_HELOC,IN_REPAY,2024-04-20 11:10:41.130000 +00:00,2024-06-20 9:20:05,23059499
02ada1c6-cdd6-4978-b335-fdec3c271cad,174832.87,FIGURE_HELOC,IN_REPAY,2024-04-14 08:28:28.680000 +00:00,2024-06-20 6:01:00,23056719
fef5ba5b-0779-4f92-8ab6-4fe7ac1caa22,189180.32,FIGURE_HELOC,IN_REPAY,2024-01-20 08:35:32.750000 +00:00,2024-06-20 9:23:29,23059547
afdf62b8-6ad0-4ea2-9cca-dd14921f351e,168994.74,FIGURE_HELOC,IN_REPAY,2024-04-20 13:08:39.850000 +00:00,2024-06-20 9:20:09,23059500
57f2a49a-ce8f-47a5-9390-d19755df479a,329873.62,FIGURE_HELOC,IN_REPAY,2024-03-07 22:12:15.980000 +00:00,2024-06-20 6:01:00,23056719
953e9c7a-9d60-4a3a-b252-04ffc62dc63b,399625.71,FIGURE_HELOC,IN_REPAY,2024-04-24 07:03:27.770000 +00:00,2024-06-20 6:01:00,23056719
5c8a922c-d453-4af2-9a5f-7cc7720283b3,168994.74,FIGURE_HELOC,IN_REPAY,2024-04-20 14:08:23.480000 +00:00,2024-06-20 9:20:10,23059500
b5945319-5d46-4e7e-80c3-3ab67fe6da28,172832.53,FIGURE_HELOC,IN_REPAY,2024-04-20 15:12:25.300000 +00:00,2024-06-20 9:20:08,23059500
d70a4495-d22d-465c-ae3b-b9222ef61f10,398551.23,FIGURE_HELOC,IN_REPAY,2024-02-09 08:30:11.490000 +00:00,2024-06-20 6:01:00,23056719
cff913c0-724c-49d6-a769-c5359ca9d1c4,206771.39,FIGURE_HELOC,IN_REPAY,2024-01-26 09:11:37.220000 +00:00,2024-06-20 6:01:00,23056719
a941079c-0606-4b58-9f64-87500e33121e,1800,CRYPTO_PERSONAL_LOAN,DELQ_30_60,2024-03-21 19:13:38.320000 +00:00,2024-06-20 6:01:00,23056719
6f3cafc4-8784-46ad-a50a-c65f5a211e6e,170365.48,FIGURE_HELOC,IN_REPAY,2024-04-09 13:30:11.050000 +00:00,2024-06-20 6:01:00,23056719
1c73135d-ccac-439b-a228-cd527c97bef3,171886.5,FIGURE_HELOC,IN_REPAY,2024-05-28 18:33:56.950000 +00:00,2024-06-20 6:01:00,23056719
6ccb1fe2-d6a3-4372-ae5f-97366bddde4c,176224.87,FIGURE_HELOC,IN_REPAY,2024-04-09 13:30:08.790000 +00:00,2024-06-20 6:01:00,23056719
f36c4266-d3dc-42a8-807e-5a8483615202,100046.85,FIGURE_HELOC,IN_REPAY,2024-01-14 08:57:09.960000 +00:00,2024-06-20 6:01:00,23056719
1bc5eba1-e139-445a-ad57-5b9acc299c94,169793.3,FIGURE_HELOC,IN_REPAY,2024-04-11 20:11:00.200000 +00:00,2024-06-20 6:01:00,23056719
8fda6b59-0e74-448e-8051-64011355fa2c,172287.46,FIGURE_HELOC,IN_REPAY,2024-04-09 13:30:24.950000 +00:00,2024-06-20 6:01:00,23056719
5aa124cd-2e84-4f83-af6b-a5461e45c35c,170897.52,FIGURE_HELOC,IN_REPAY,2024-04-20 17:08:37.370000 +00:00,2024-06-20 10:37:39,23060579
0d009341-93ad-4630-909e-ee982a53248d,171305.64,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:17.810000 +00:00,2024-06-20 6:01:00,23056719
ec64bcc3-ab9f-4bdc-b156-42b2670cb55d,172978.4,FIGURE_HELOC,IN_REPAY,2024-04-12 06:08:52.440000 +00:00,2024-06-20 6:01:00,23056719
f52bd9b7-5ef2-46d6-a288-c6b83f475301,173260.91,FIGURE_HELOC,IN_REPAY,2024-05-01 22:08:40.720000 +00:00,2024-06-20 6:01:00,23056719
55b63a4f-7b09-4f95-ba02-531a5c8b557e,174796.83,FIGURE_HELOC,IN_REPAY,2024-04-20 18:08:35.970000 +00:00,2024-06-20 9:23:40,23059549
03afb454-b085-4193-b6a0-586e327c5ec7,398900.34,FIGURE_HELOC,IN_REPAY,2024-02-22 09:14:07.000000 +00:00,2024-06-20 6:01:00,23056719
fa9becd3-91c7-4923-af85-3dae754bced2,249695.36,FIGURE_HELOC,IN_REPAY,2024-04-09 20:59:13.810000 +00:00,2024-06-20 6:01:00,23056719
50b86854-5c28-423e-8e9f-838d7158b36e,170897.52,FIGURE_HELOC,IN_REPAY,2024-04-20 19:09:28.670000 +00:00,2024-06-20 9:22:03,23059527
bd0f7a6d-f612-4dcb-8d5e-4f7010947400,175847.68,FIGURE_HELOC,IN_REPAY,2024-05-09 07:10:17.030000 +00:00,2024-06-20 6:01:00,23056719
bdff0f5e-962f-4a5a-b9f5-10981dcb7bd6,169793.3,FIGURE_HELOC,IN_REPAY,2024-04-09 23:09:31.030000 +00:00,2024-06-20 6:01:00,23056719
22b9cf0d-20f3-4e96-a9cf-e7c244ee4f3f,170897.52,FIGURE_HELOC,IN_REPAY,2024-04-20 20:08:30.470000 +00:00,2024-06-20 9:20:10,23059500
5cc2adc1-830b-4276-b014-9306333dd9f5,173880.18,FIGURE_HELOC,IN_REPAY,2024-04-12 07:03:14.480000 +00:00,2024-06-20 6:01:00,23056719
28334206-db26-4dc3-a768-84b402893c5c,85076,FIGURE_HELOC,ORIGINATION_SERVICE_RELEASE,2024-04-12 14:41:50.320000 +00:00,2024-04-12 14:41:50,21692751
45369025-2e22-403b-80b1-26f486235aeb,177269.19,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:29.420000 +00:00,2024-06-20 6:01:00,23056719
291b3a4f-2af0-4df6-99f8-9918c899042e,175202.11,FIGURE_HELOC,IN_REPAY,2024-04-21 07:03:30.630000 +00:00,2024-06-20 6:01:00,23056719
8167a577-560c-40ca-a956-1818b10272bb,177223.38,FIGURE_HELOC,IN_REPAY,2024-04-21 07:03:42.380000 +00:00,2024-06-20 6:01:00,23056719
990d524b-c5cf-4e09-99ad-b5d2f3d7c278,211462,FIGURE_HELOC,ORIGINATION_SERVICE_RELEASE,2024-04-12 14:52:27.190000 +00:00,2024-04-12 14:52:27,21692898
4e1fad92-f1c1-4cdb-af7f-6246abae2914,177878.58,FIGURE_HELOC,IN_REPAY,2024-05-28 18:34:11.650000 +00:00,2024-06-20 6:01:00,23056719
52080d30-0989-4676-bda4-762d4dab859a,230215.11,FIGURE_HELOC,IN_REPAY,2024-04-09 13:31:07.990000 +00:00,2024-06-20 6:01:00,23056719
d1f68f67-39ef-48ef-a1a8-5f62cc92b491,116195.01,FIGURE_HELOC,IN_REPAY,2024-03-07 22:19:33.460000 +00:00,2024-06-20 6:01:00,23056719
d8bb6900-038b-4591-b8b5-0fc8b824732d,169793.3,FIGURE_HELOC,IN_REPAY,2024-04-11 20:11:40.000000 +00:00,2024-06-20 6:01:00,23056719
407cb19d-9c5d-4e95-9152-6692858cd9e3,177226.16,FIGURE_HELOC,IN_REPAY,2024-04-21 17:46:30.400000 +00:00,2024-06-20 6:01:00,23056719
46990dbe-9535-4a68-ba64-ff65472043a8,177269.19,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:19.310000 +00:00,2024-06-20 6:01:00,23056719
333ee714-5984-4dc4-8fd2-21c266136d24,399031.12,FIGURE_HELOC,IN_REPAY,2024-02-28 22:27:15.430000 +00:00,2024-06-20 6:01:00,23056719
30f0ba31-4ad2-43c0-be1b-7ac9080aed66,177878.58,FIGURE_HELOC,IN_REPAY,2024-05-28 18:34:36.160000 +00:00,2024-06-20 6:01:00,23056719
9a75d0be-8a42-487c-90c4-b5f85251a22f,170897.52,FIGURE_HELOC,IN_REPAY,2024-04-20 22:08:40.740000 +00:00,2024-06-20 9:35:02,23059708
053c3593-2742-403c-a574-735e70a16177,399274.45,FIGURE_HELOC,IN_REPAY,2024-04-12 15:07:40.120000 +00:00,2024-06-20 6:01:00,23056719
88a574ce-9182-4a7b-9dba-2fd78399c662,385415.4,FIGURE_HELOC,IN_REPAY,2024-02-09 08:29:58.860000 +00:00,2024-06-20 6:01:00,23056719
8af6b749-6fec-4bbc-9fa6-3b3a7003490d,326665.72,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:20.130000 +00:00,2024-06-20 6:01:00,23056719
759f936c-6351-4606-91a7-abb5c9a23a6c,168994.74,FIGURE_HELOC,IN_REPAY,2024-04-20 23:10:30.540000 +00:00,2024-06-20 9:23:51,23059552
182be37d-3f9b-42ce-b059-384bc8358717,172832.53,FIGURE_HELOC,IN_REPAY,2024-04-21 00:14:04.390000 +00:00,2024-06-20 11:24:15,23061228
7ad6ee84-4964-472d-9eb2-597c9018ed17,194702.71,FIGURE_HELOC,IN_REPAY,2024-03-11 22:43:32.500000 +00:00,2024-06-20 6:01:00,23056719
af90150f-a719-47bd-bac6-932ecd144e15,177269.19,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:23.080000 +00:00,2024-06-20 6:01:00,23056719
03948482-7fc5-4c8a-b65f-fc87053fe58a,177269.2,FIGURE_HELOC,IN_REPAY,2024-05-01 12:54:46.430000 +00:00,2024-06-20 6:01:00,23056719
4a59bc32-1206-4af1-9d23-d6d5c8b26946,171886.51,FIGURE_HELOC,IN_REPAY,2024-05-09 11:23:20.590000 +00:00,2024-06-20 6:01:00,23056719
98f07e2a-7280-4650-9d02-c2927abd3b8e,126875.94,FIGURE_HELOC,IN_REPAY,2024-04-11 20:10:23.510000 +00:00,2024-06-20 6:01:00,23056719
726ad39e-ed1c-4622-b7f8-b0f16178d408,397487.97,FIGURE_HELOC,IN_REPAY,2024-04-12 15:08:28.130000 +00:00,2024-06-20 6:01:00,23056719
6276e0b6-92d1-4ffc-a00c-a22e57e45b7b,174796.83,FIGURE_HELOC,IN_REPAY,2024-04-21 01:33:37.210000 +00:00,2024-06-20 11:04:31,23060953
37967e40-08c9-4120-8420-587e039ac30b,168947.34,FIGURE_HELOC,IN_REPAY,2024-04-20 03:09:46.650000 +00:00,2024-06-20 6:01:00,23056719
c78b69ef-6b61-4d5f-a789-b7c9671326b3,398578.52,FIGURE_HELOC,IN_REPAY,2024-01-30 16:37:37.230000 +00:00,2024-06-20 6:01:00,23056719
ff2d384b-355c-454c-98b7-e0aa2ecc813e,170892.07,FIGURE_HELOC,IN_REPAY,2024-04-13 15:11:09.780000 +00:00,2024-06-20 6:01:00,23056719
0f94d689-13d3-4461-aed7-de17512ed1df,177269.19,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:34.710000 +00:00,2024-06-20 6:01:00,23056719
b1c189b1-f9a6-4ebd-9dea-1eab773d7eea,170897.52,FIGURE_HELOC,IN_REPAY,2024-04-21 02:18:16.680000 +00:00,2024-06-20 9:23:36,23059548
3d741518-8c97-4acf-bf3d-d2a52c92d40a,399407.86,FIGURE_HELOC,IN_REPAY,2024-04-03 04:26:33.990000 +00:00,2024-06-20 6:01:00,23056719
efb11b68-e356-4a4a-8107-19d1f54fbdee,171305.64,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:31.240000 +00:00,2024-06-20 6:01:00,23056719
e9be3202-b739-42cf-8f7d-dc8c5283256f,174796.83,FIGURE_HELOC,IN_REPAY,2024-04-21 03:17:27.370000 +00:00,2024-06-20 11:04:09,23060948
faf91db8-88f1-4c0f-83ed-eff4596b2509,174754.84,FIGURE_HELOC,IN_REPAY,2024-04-19 21:08:54.160000 +00:00,2024-06-20 6:01:00,23056719
cee60b49-6334-4072-87e3-388d74bc5115,168947.34,FIGURE_HELOC,IN_REPAY,2024-04-19 14:43:12.720000 +00:00,2024-06-20 6:01:00,23056719
d8278b89-d143-4eb6-8e26-649dbf3c4d9f,171305.64,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:32.990000 +00:00,2024-06-20 6:01:00,23056719
7e2b90ef-333c-479c-a36e-3e1e45d47ad8,398657.12,FIGURE_HELOC,IN_REPAY,2024-01-02 18:11:08.970000 +00:00,2024-06-20 6:01:00,23056719
62800b1c-5895-4599-b1cc-167e22114b2c,207056.52,FIGURE_HELOC,IN_REPAY,2024-03-07 22:19:27.540000 +00:00,2024-06-20 6:01:00,23056719
1f69c16a-f2fd-43f3-b790-6731185fad97,175249.75,FIGURE_HELOC,IN_REPAY,2024-05-06 14:21:26.910000 +00:00,2024-06-20 6:01:00,23056719
3c757c8b-39c9-4463-823a-e3c0ce7cff86,391601.81,FIGURE_HELOC,IN_REPAY,2024-02-13 18:10:15.090000 +00:00,2024-06-20 6:01:00,23056719
c634f4d1-3a6d-411d-a3da-ca2901d51035,398377.95,FIGURE_HELOC,IN_REPAY,2024-01-12 08:58:10.550000 +00:00,2024-06-20 6:01:00,23056719
2d954fe5-2838-48b4-ac5e-3c862085fb17,171886.5,FIGURE_HELOC,IN_REPAY,2024-05-28 18:36:09.370000 +00:00,2024-06-20 6:01:00,23056719
63a5b88a-2342-44cd-bd93-2866a193b3ce,395272.53,FIGURE_HELOC,IN_REPAY,2024-02-08 19:15:45.250000 +00:00,2024-06-20 6:01:00,23056719
07cc842d-c952-4987-8541-829cf52f9d44,171257.05,FIGURE_HELOC,IN_REPAY,2024-04-23 06:08:48.550000 +00:00,2024-06-20 6:01:00,23056719
7e25e41b-0570-46ea-a3a9-a088d2aa788b,207191.83,FIGURE_HELOC,IN_REPAY,2024-03-27 16:39:16.340000 +00:00,2024-06-20 6:01:00,23056719
05bc7a9d-2d8b-40b5-9b0d-c715aa6f4f8b,175160.38,FIGURE_HELOC,IN_REPAY,2024-04-27 23:41:03.030000 +00:00,2024-06-20 6:01:00,23056719
625042a0-6ab1-4d1e-9c3a-34840dba383c,175847.67,FIGURE_HELOC,IN_REPAY,2024-05-28 18:36:14.540000 +00:00,2024-06-20 6:01:00,23056719
483e4f6b-8580-4709-a548-ea372fea4da9,177223.38,FIGURE_HELOC,IN_REPAY,2024-04-21 07:03:52.200000 +00:00,2024-06-20 6:01:00,23056719
2fdc47cf-67fe-47ab-bae7-25ff205b427f,168942.21,FIGURE_HELOC,IN_REPAY,2024-04-19 07:05:11.500000 +00:00,2024-06-20 6:01:00,23056719
777d0808-f3e4-4fd3-919a-0e9bc6479604,172978.4,FIGURE_HELOC,IN_REPAY,2024-04-12 07:11:23.160000 +00:00,2024-06-20 6:01:00,23056719
21ea218b-cf7b-41bd-a223-88f445aa81ec,170273.57,FIGURE_HELOC,IN_REPAY,2024-04-12 18:03:13.600000 +00:00,2024-06-20 6:01:00,23056719
079a6400-fb96-4955-8ace-884d416eb5e2,398536.29,FIGURE_HELOC,IN_REPAY,2024-01-12 00:26:12.910000 +00:00,2024-06-20 6:01:00,23056719
98e07c2b-a0cd-490f-82a5-a39c6179e263,174796.83,FIGURE_HELOC,IN_REPAY,2024-04-20 10:12:22.820000 +00:00,2024-06-20 10:59:24,23060937
7adff351-e90c-4cca-aed0-19fb72750b0f,177878.58,FIGURE_HELOC,IN_REPAY,2024-05-28 18:36:16.270000 +00:00,2024-06-20 6:01:00,23056719
9357b72b-ff1c-4fe5-acbb-f7e950350653,399720.44,FIGURE_HELOC,IN_REPAY,2024-05-06 14:36:49.700000 +00:00,2024-06-20 6:01:00,23056719
32ce5459-4091-45db-a4d7-d77a4e1171a6,175204.86,FIGURE_HELOC,IN_REPAY,2024-04-30 11:17:58.540000 +00:00,2024-06-20 6:01:00,23056719
df336921-8615-4dc8-aae0-820ed74931d7,177226.14,FIGURE_HELOC,IN_REPAY,2024-04-28 17:13:02.640000 +00:00,2024-06-20 6:01:00,23056719
e3705f23-d35f-40db-9aaf-c392d7d93cd4,171257.04,FIGURE_HELOC,IN_REPAY,2024-04-24 07:04:35.600000 +00:00,2024-06-20 6:01:00,23056719
1761bad0-bca7-40c9-9eec-f4f7aee16bc7,0,CRYPTO_PERSONAL_LOAN,PENDING_CLOSURE,2024-02-20 16:50:34.570000 +00:00,2024-06-20 6:01:00,23056719
ff9c314f-df6b-4101-9c34-a444d3a5c907,171257.05,FIGURE_HELOC,IN_REPAY,2024-04-22 14:09:09.290000 +00:00,2024-06-20 6:01:00,23056719
0d72a9a9-ff58-4681-8a68-c360157e1c87,203953.23,FIGURE_HELOC,IN_REPAY,2024-01-23 19:26:22.480000 +00:00,2024-06-20 6:01:00,23056719
69ad8951-94e4-4ae5-804c-4404db65da61,144992.68,FIGURE_HELOC,IN_REPAY,2024-01-26 09:11:32.710000 +00:00,2024-06-20 6:01:00,23056719
c8bf04ae-c3f4-4168-8d54-15355b3a71d1,175249.75,FIGURE_HELOC,IN_REPAY,2024-05-06 14:37:00.820000 +00:00,2024-06-20 6:01:00,23056719
d6336723-9c6a-4e43-abbc-2914c00c5fd6,173167.86,FIGURE_HELOC,IN_REPAY,2024-04-27 23:41:46.930000 +00:00,2024-06-20 6:01:00,23056719
8f0dccba-7959-40a7-8a34-1a03644f1b36,170851.88,FIGURE_HELOC,IN_REPAY,2024-04-20 00:12:47.930000 +00:00,2024-06-20 6:01:00,23056719
24d85d59-b834-4c99-ac62-98a51b3f3977,38.2,CRYPTO_PERSONAL_LOAN,DELQ_1_9,2024-03-17 15:31:30.570000 +00:00,2024-06-20 6:01:00,23056719
228001cc-a4bd-48a7-90be-b61a16836477,177878.58,FIGURE_HELOC,IN_REPAY,2024-05-28 18:36:21.710000 +00:00,2024-06-20 6:01:00,23056719
dbc7b55e-ad50-4541-ba81-0bbe4936fd58,3912.69,CRYPTO_PERSONAL_LOAN,DELQ_1_9,2024-04-11 20:55:13.890000 +00:00,2024-06-20 6:01:00,23056719
7633acda-fece-4799-ba0e-90c169f38fa3,175204.81,FIGURE_HELOC,IN_REPAY,2024-04-28 17:13:05.360000 +00:00,2024-06-20 6:01:00,23056719
ee435cb3-fd0d-4ac5-8af4-35b8782cf88f,4000,CRYPTO_PERSONAL_LOAN,DELQ_10_29,2024-05-23 09:11:05.140000 +00:00,2024-06-20 6:01:00,23056719
01e8be17-4e16-458f-ab0c-2321e1238c22,399306.53,FIGURE_HELOC,IN_REPAY,2024-03-27 16:39:17.500000 +00:00,2024-06-20 6:01:00,23056719
956c0d82-9a23-46df-8212-c2c09b8f21a9,173214.11,FIGURE_HELOC,IN_REPAY,2024-04-25 07:03:48.090000 +00:00,2024-06-20 6:01:00,23056719
87c4f906-93ae-4270-b8e3-429a7acfe7db,177183.6,FIGURE_HELOC,IN_REPAY,2024-04-27 23:37:53.940000 +00:00,2024-06-20 6:01:00,23056719
db9cf40a-f728-4351-b7e0-8d617b9823b9,175204.86,FIGURE_HELOC,IN_REPAY,2024-04-30 16:58:28.180000 +00:00,2024-06-20 6:01:00,23056719
c75f7673-b58e-44fa-b15e-ada636b9215e,168947.34,FIGURE_HELOC,IN_REPAY,2024-04-20 04:08:51.350000 +00:00,2024-06-20 6:01:00,23056719
77d9aaf5-ce12-4270-b8e0-d2d3e3f9df09,175204.81,FIGURE_HELOC,IN_REPAY,2024-04-25 07:03:27.250000 +00:00,2024-06-20 6:01:00,23056719
44ae2c3c-e5a6-468c-964e-477bc0237281,171257.1,FIGURE_HELOC,IN_REPAY,2024-04-30 16:59:26.780000 +00:00,2024-06-20 6:01:00,23056719
34f35d96-02fd-43f5-ac69-a24ddf571de9,175160.38,FIGURE_HELOC,IN_REPAY,2024-04-27 23:39:07.900000 +00:00,2024-06-20 6:01:00,23056719
2021fbc9-c917-42f4-9342-96c611ade2d9,171257.03,FIGURE_HELOC,IN_REPAY,2024-04-29 13:08:47.690000 +00:00,2024-06-20 6:01:00,23056719
575beb34-242f-4805-a17a-f918232e6d1e,249667.33,FIGURE_HELOC,IN_REPAY,2024-04-10 17:45:25.010000 +00:00,2024-06-20 6:01:00,23056719
b707d1e7-e153-4eee-853c-2b2b3c415742,173167.86,FIGURE_HELOC,IN_REPAY,2024-04-27 23:43:24.640000 +00:00,2024-06-20 6:01:00,23056719
b7c45d5e-7340-4f83-8cc0-4aa753fa940e,175202.11,FIGURE_HELOC,IN_REPAY,2024-04-21 07:03:32.080000 +00:00,2024-06-20 6:01:00,23056719
